name,url,bedrooms,bathrooms,floors,land_area,building_area,longitude,latitude,price
Disewa Rumah Nyaman Siap Huni di Taman Kopo Katapang,https://www.lamudi.co.id/disewa-rumah-nyaman-siap-huni-di-taman-kopo-katapa-170238958940.html,2.0,1.0,1.0,150.0,70.0,107.55333,-6.99917,35000000.0
Disewa Rumah Siap Pakai Strategis di Taman Kopo Indah 3 Bandung,https://www.lamudi.co.id/disewa-rumah-siap-pakai-strategis-di-taman-kopo-in-170251618194.html,4.0,2.0,1.0,153.0,153.0,107.38028,-6.82167,45000000.0
Dikontrakan Rumah Strategis 10mnt ke Widyatama Cikutra Hmt waktu & BBM,https://www.lamudi.co.id/dikontrakan-rumah-strategis-10mnt-ke-widyatama-cik-170229755160.html,2.0,1.0,1.0,95.0,60.0,107.654808,-6.905499,26000000.0
RUMAH MINIMALIS TAMAN HOLIS INDAH,https://www.lamudi.co.id/rumah-minimalis-taman-holis-indah-170234067491.html,3.0,,1.0,135.0,90.0,107.557241,-6.942272,48000000.0
Disewakan Rumah Tinggal Terawat Di Mekarwangi,https://www.lamudi.co.id/disewakan-rumah-tinggal-terawat-di-mekarwangi-17018249497.html,3.0,1.0,1.0,226.0,95.0,107.61056,-6.95722,90000000.0
Disewa Rumah Siap Pakai di Taman Kopo Indah 3,https://www.lamudi.co.id/disewa-rumah-siap-pakai-di-taman-kopo-indah-3-17025584460.html,4.0,2.0,1.0,153.0,153.0,107.38028,-6.82167,45000000.0
Disewakan Rumah Baru Dekat Podomoro Di Nusantara Regency,https://www.lamudi.co.id/disewakan-rumah-baru-dekat-podomoro-di-nusantara-r-170255273658.html,2.0,1.0,1.0,90.0,45.0,107.62444,-6.81167,37000000.0
Disewakan Rumah Di Sayap Dago Tubagus Ismail,https://www.lamudi.co.id/disewakan-rumah-di-sayap-dago-tubagus-ismail-170260925449.html,5.0,2.0,1.0,100.0,170.0,107.623445,-6.876258,67000000.0
"disewakan rumah full furnished dan dekat pusat kota, cijawura girang",https://www.lamudi.co.id/disewakan-rumah-full-furnished-dan-dekat-pusat-kot-170357551932.html,4.0,,1.0,172.0,120.0,107.341733,-6.284746,70000000.0
Disewa Rumah Nyaman Furnish Siap Huni di Buah Batu Regency,https://www.lamudi.co.id/disewa-rumah-nyaman-furnish-siap-huni-di-buah-batu-170290598477.html,3.0,2.0,1.0,172.0,85.0,107.62444,-6.81167,60000000.0
Disewa Rumah Nyaman Siap Huni Full Furnish di Ciumbuleuit Bandung,https://www.lamudi.co.id/disewa-rumah-nyaman-siap-huni-full-furnish-di-cium-170294712193.html,2.0,2.0,1.0,110.0,185.0,107.618573,-6.863551,50000000.0
Disewakan rumah di komplek Puridago Antapani,https://www.lamudi.co.id/disewakan-rumah-di-komplek-puridago-antapani-170297465878.html,2.0,2.0,1.0,126.0,73.0,107.66194,-6.92306,40000000.0
"RUMAH LUX NYAMAN SIAP HUNI DI SINGGASANA PRADANA, BANDUNG",https://www.lamudi.co.id/rumah-lux-nyaman-siap-huni-di-singgasana-pradana-b-170312000217.html,5.0,4.0,1.0,200.0,300.0,107.61056,-6.95722,115000000.0
"RUMAH NYAMAN SIAP HUNI DI SINGGASANA PRADANA, BANDUNG",https://www.lamudi.co.id/rumah-nyaman-siap-huni-di-singgasana-pradana-bandu-170311974228.html,4.0,3.0,1.0,320.0,165.0,107.61056,-6.95722,110000000.0
Disewa Rumah Minimalis Modern Siap Huni dalam Cluster di Panyileukan ,https://www.lamudi.co.id/disewa-rumah-minimalis-modern-siap-huni-dalam-clus-170237315535.html,2.0,2.0,1.0,65.0,100.0,107.6489677,-6.9431017,39000000.0
Rumah minimalis siap huni di kota baru parahyangan bandung,https://www.lamudi.co.id/rumah-minimalis-siap-huni-di-kota-baru-parahyangan-170229705058.html,3.0,2.0,1.0,126.0,175.0,107.467209,-6.844347,75000000.0
Rumah mainroad pajajaran bandung,https://www.lamudi.co.id/rumah-mainroad-pajajaran-bandung-170238251839.html,3.0,2.0,1.0,370.0,240.0,1.0,1.0,400000000.0
"RUMAH NYAMAN 1.5 LANTAI SIAP HUNI DI TURANGGA, BANDUNG",https://www.lamudi.co.id/rumah-nyaman-1-5-lantai-siap-huni-di-turangga-band-170279613923.html,6.0,4.0,1.0,190.0,155.0,107.635324,-6.937933,65000000.0
RUMAH SEMI FURNISH CLUSTER FLORA SUMMARECON BANDUNG,https://www.lamudi.co.id/rumah-semi-furnish-cluster-flora-summarecon-bandun-170315111970.html,4.0,2.0,1.0,105.0,101.0,107.687404,-6.948904,70000000.0
RUMAH FURNISHED BTARI SUMMARECON BANDUNG,https://www.lamudi.co.id/rumah-furnished-btari-summarecon-bandung-170270502188.html,3.0,2.0,1.0,162.0,134.0,107.69606026853,-6.9559998030997,70000000.0
Disewa Rumah Siap Huni di Bukit Indah Residence Kolonel Masturi ,https://www.lamudi.co.id/disewa-rumah-siap-huni-di-bukit-indah-residence-ko-17019125982.html,2.0,1.0,1.0,75.0,45.0,107.62778,-7.01167,25000000.0
Disewa Rumah Semi Furnished Terawat di GBA Ciganitri Buah Batu Bandung,https://www.lamudi.co.id/disewa-rumah-semi-furnished-terawat-di-gba-ciganit-170182584663.html,4.0,2.0,1.0,90.0,85.0,107.62444,-6.81167,37000000.0
sewa rumah taman kopo indah bandung,https://www.lamudi.co.id/sewa-rumah-taman-kopo-indah-bandung-170201343787.html,3.0,2.0,1.0,169.0,,107.38028,-6.82167,45000000.0
Disewakan Rumah area Sarijadi,https://www.lamudi.co.id/disewakan-rumah-area-sarijadi-170252196335.html,7.0,,1.0,160.0,98.0,107.586768,-6.875405,60000000.0
Disewakan Dan Dijual Ruman Di Taman Kopo Indah 5,https://www.lamudi.co.id/disewakan-dan-dijual-ruman-di-taman-kopo-indah-5-170255240050.html,2.0,1.0,1.0,102.0,80.0,106.904854,-6.653733,40000000.0
Disewa Rumah Nyaman Siap Huni di Kopo Permai Bandung,https://www.lamudi.co.id/disewa-rumah-nyaman-siap-huni-di-kopo-permai-bandu-170321005234.html,3.0,2.0,1.0,120.0,100.0,107.6535667,-6.9536868,38000000.0
Disewa Rumah Bagus dan Asri di Kota Baru Parahyangan Bandung ,https://www.lamudi.co.id/disewa-rumah-bagus-dan-asri-di-kota-baru-parahyang-170235351791.html,3.0,2.0,1.0,120.0,94.0,107.467209,-6.844347,90000000.0
Disewakan Rumah Siap Huni Semi Furnish Cluster Cigadung Dekat Cikutra,https://www.lamudi.co.id/disewakan-rumah-siap-huni-semi-furnish-cluster-cig-170242630595.html,3.0,2.0,1.0,100.0,200.0,107.62472,-6.88056,62500000.0
Rumah Bagus Full Furnish 2 lantai di Cigadung Sayap Dago Bandung,https://www.lamudi.co.id/rumah-bagus-full-furnish-2-lantai-di-cigadung-saya-170243421137.html,4.0,3.0,1.0,106.0,108.0,107.62472,-6.88056,75000000.0
RUMAH CANTIK FULLY FURNISHED DI CIGADUNG DAGO BANDUNG UTARA,https://www.lamudi.co.id/rumah-cantik-fully-furnished-di-cigadung-dago-band-170237872566.html,3.0,3.0,1.0,106.0,108.0,107.62472,-6.88056,75000000.0
Di sewakan rumah semi furnished Di taman kopo indah 2,https://www.lamudi.co.id/di-sewakan-rumah-semi-furnished-di-taman-kopo-inda-170321074525.html,3.0,2.0,1.0,135.0,120.0,107.38028,-6.82167,40000000.0
Dijual Rumah Gg.Subrata Pungkur,https://www.lamudi.co.id/dijual-rumah-gg-subrata-pungkur-170323561775.html,3.0,1.0,1.0,87.0,110.0,108.38886,-7.365351,550000000.0
Disewakan Rumah Strategis 2 Lantai Siap Huni Sayap Dago,https://www.lamudi.co.id/disewakan-rumah-strategis-2-lantai-siap-huni-sayap-170213322178.html,,3.0,,110.0,150.0,107.61466280165,-6.8832597516485,58000000.0
Disewa Rumah Furnished Dalam Komplek di Antapani,https://www.lamudi.co.id/disewa-rumah-furnished-dalam-komplek-di-antapani-170219270667.html,3.0,1.0,1.0,200.0,120.0,107.66276283187,-6.9172469439427,55000000.0
RUMAH BARU TARUBHAWANA KOTA BARU PARAHYANGAN,https://www.lamudi.co.id/rumah-baru-tarubhawana-kota-baru-parahyangan-170324574753.html,3.0,2.0,1.0,126.0,100.0,107.46321189286,-6.8721387270162,90000000.0
RUMAH SEMI FURNISH DI PONDOK HIJAU SETIABUDI BANDUNG UTARA,https://www.lamudi.co.id/rumah-semi-furnish-di-pondok-hijau-setiabudi-bandu-170338624765.html,3.0,2.0,1.0,105.0,65.0,107.5962237,-6.8623061,45000000.0
"Rumah murah tenang dan nyaman  dekat Tol Soroja, Taman Kopo Indah 3",https://www.lamudi.co.id/rumah-murah-tenang-dan-nyaman-dekat-tol-soroja-tam-170209570067.html,3.0,2.0,1.0,135.0,100.0,107.38028,-6.82167,33000000.0
Sewa Rumah Full Furnish Mekar wangi,https://www.lamudi.co.id/sewa-rumah-full-furnish-mekar-wangi-170338600435.html,2.0,2.0,1.0,120.0,100.0,107.61056,-6.95722,55000000.0
di sewakan rumah siap Pakai Di komplek cigadung ,https://www.lamudi.co.id/di-sewakan-rumah-siap-pakai-di-komplek-cigadung-170355407857.html,3.0,,1.0,120.0,126.0,107.62472,-6.88056,55000000.0
Disewa Rumah Furnished Lokasi di Komplek Dewadaru Cikoneng Bojongsoang,https://www.lamudi.co.id/disewa-rumah-furnished-lokasi-di-komplek-dewadaru-17035517628.html,2.0,2.0,1.0,90.0,70.0,107.63361,-6.98056,40000000.0
Di sewakan rumah nyaman siap pakai di antapani ,https://www.lamudi.co.id/di-sewakan-rumah-nyaman-siap-pakai-di-antapani-170355474928.html,3.0,2.0,1.0,150.0,110.0,107.66194,-6.92306,45000000.0
Disewa Rumah Furnished Siap Huni di Komplek Dewadaru Cikoneng ,https://www.lamudi.co.id/disewa-rumah-furnished-siap-huni-di-komplek-dewada-170357394328.html,,2.0,1.0,90.0,70.0,107.63361,-6.98056,40000000.0
Disewa Rumah Baru Murah & Minimalis di Rancamanyar Regency 2 Bandung,https://www.lamudi.co.id/disewa-rumah-baru-murah-minimalis-di-rancamanyar-r-170364021779.html,5.0,2.0,1.0,168.0,140.0,107.60694,-7.18806,50000000.0
RUMAH SIAP HUNI SUMBERSARI,https://www.lamudi.co.id/rumah-siap-huni-sumbersari-170294654578.html,,2.0,1.0,360.0,250.0,107.70477,-7.00156,85000000.0
Rumah Nyaman Siap Huni di Kutamangu Singgasana Pradana,https://www.lamudi.co.id/rumah-nyaman-siap-huni-di-kutamangu-singgasana-pra-170299719881.html,3.0,3.0,1.0,200.0,300.0,107.61056,-6.95722,90000000.0
SEWA RUMAH BARU MINIMALIS SEMI FURNISHED PILAR BARAT DKT GEDEBAGE,https://www.lamudi.co.id/sewa-rumah-baru-minimalis-semi-furnished-pilar-bar-17030429817.html,2.0,1.0,1.0,100.0,62.0,107.687404,-6.948904,35000000.0
Disewa Rumah Minimalis Siap Huni Nyaman di Cibiru Hilir Cileunyi ,https://www.lamudi.co.id/disewa-rumah-minimalis-siap-huni-nyaman-di-cibiru-170268964936.html,3.0,1.0,1.0,90.0,80.0,107.75278,-6.93889,28000000.0
"RUMAH NYAMAN SIAP HUNI DI SUMMARECON FLORA TIPE FREYA, BANDUNG",https://www.lamudi.co.id/rumah-nyaman-siap-huni-di-summarecon-flora-tipe-fr-170280869718.html,3.0,2.0,1.0,105.0,,107.687404,-6.948904,55000000.0
Disewakan Rumah Tinggal Di Kota Baru Parahyangan,https://www.lamudi.co.id/disewakan-rumah-tinggal-di-kota-baru-parahyangan-170288773384.html,2.0,1.0,1.0,100.0,55.0,107.467209,-6.844347,37000000.0
Sewa Rumah Minimalis Modern di Sarijadi Bandung,https://www.lamudi.co.id/sewa-rumah-minimalis-modern-di-sarijadi-bandung-17031421612.html,3.0,3.0,1.0,,122.0,107.58022,-6.87414,57000000.0
"RUMAH NYAMAN 2 LANTAI SIAP HUNI DI TURANGGA, BANDUNG",https://www.lamudi.co.id/rumah-nyaman-2-lantai-siap-huni-di-turangga-bandun-17027389120.html,6.0,4.0,1.0,164.0,200.0,107.635324,-6.937933,100000000.0
RUMAH BARU ELITE LINGKUNGAN TENANG AMAN SIAP HUNI DI GATEWAY PASTEUR ,https://www.lamudi.co.id/rumah-baru-elite-lingkungan-tenang-aman-siap-huni-170277692870.html,2.0,2.0,1.0,59.0,56.0,107.607608,-6.890485,65000000.0
Rumah Baru Miniamlis di Nusantara Regency Belakang Podomoro Buah Batu,https://www.lamudi.co.id/rumah-baru-miniamlis-di-nusantara-regency-belakang-170316771632.html,2.0,1.0,1.0,90.0,45.0,107.62444,-6.81167,37000000.0
Rumah Minimalis di Taman Kopo Indah V Cluster Springville Bandung,https://www.lamudi.co.id/rumah-minimalis-di-taman-kopo-indah-v-cluster-spri-170316805446.html,2.0,1.0,1.0,102.0,80.0,106.904854,-6.653733,40000000.0
Disewa Rumah Minimalis Dalam Cluster di Buah Batu Bandung,https://www.lamudi.co.id/disewa-rumah-minimalis-dalam-cluster-di-buah-batu-170316645083.html,4.0,3.0,1.0,101.0,125.0,107.62444,-6.81167,70000000.0
"Rumah 1,5 Lantai Sudah Renov di Taman Kopo Indah 3 Bandung",https://www.lamudi.co.id/rumah-1-5-lantai-sudah-renov-di-taman-kopo-indah-3-170316843570.html,4.0,2.0,1.0,200.0,180.0,107.55175,-6.96946,55000000.0
Rumah minimalis siap.pakai disingasana di sewakan,https://www.lamudi.co.id/rumah-minimalis-siap-pakai-disingasana-di-sewakan-170323561423.html,3.0,2.0,1.0,128.0,128.0,107.603277,-6.951883,65000000.0
"RUMAH MINIMALIS SIAP HUNI DI CLUSTER BUAH BATU, BANDUNG",https://www.lamudi.co.id/rumah-minimalis-siap-huni-di-cluster-buah-batu-ban-170277354730.html,4.0,3.0,1.0,101.0,125.0,107.62444,-6.81167,70000000.0
DISEWAKAN RUMAH ANTAPANI BANDUNG,https://www.lamudi.co.id/disewakan-rumah-antapani-bandung-170287063986.html,2.0,1.0,,200.0,100.0,107.66194,-6.92306,47000000.0
Disewakan Rumah Lokasi Dekat Sarijadi,https://www.lamudi.co.id/disewakan-rumah-lokasi-dekat-sarijadi-170255292672.html,7.0,2.0,1.0,98.0,160.0,107.586768,-6.875405,60000000.0
"Rumah di Taman Lingkar Selatan
Peta Bandung Dekat Kopo Imanuel",https://www.lamudi.co.id/rumah-di-taman-lingkar-selatan-peta-bandung-dekat-170190576841.html,5.0,4.0,1.0,190.0,200.0,107.603137,-6.930876,65000000.0
rumah dikontrakkan asri dan terawat di turangga,https://www.lamudi.co.id/rumah-dikontrakkan-asri-dan-terawat-di-turangga-170194586891.html,4.0,2.0,1.0,170.0,120.0,107.635324,-6.937933,70000000.0
Disewakan Rumah Baru Summarecon Btari Hoek,https://www.lamudi.co.id/disewakan-rumah-baru-summarecon-btari-hoek-170192766474.html,4.0,3.0,1.0,,216.0,107.687404,-6.948904,100000000.0
Disewa Rumah Siap Huni di Bukit Indah Residence Kolonel Masturi,https://www.lamudi.co.id/disewa-rumah-siap-huni-di-bukit-indah-residence-ko-170193186153.html,2.0,1.0,1.0,75.0,45.0,107.577958,-6.745659,25000000.0
Disewa Rumah Besar Full Furnished di Antapani,https://www.lamudi.co.id/disewa-rumah-besar-full-furnished-di-antapani-170219307556.html,4.0,4.0,1.0,287.0,300.0,107.66194,-6.92306,90000000.0
Rumah terawat siap huni di mainroad jalan pasir impun bandung,https://www.lamudi.co.id/rumah-terawat-siap-huni-di-mainroad-jalan-pasir-im-170218475584.html,3.0,3.0,1.0,140.0,140.0,108.216744,-7.561604,45000000.0
Di sewakan rumah satu lantai Di moh toha ,https://www.lamudi.co.id/di-sewakan-rumah-satu-lantai-di-moh-toha-170226447232.html,3.0,1.0,1.0,150.0,137.0,107.62444,-6.81167,50000000.0
Disewa Rumah Terawat Siap Huni di Summarecon Flora tipe Freya Bandung,https://www.lamudi.co.id/disewa-rumah-terawat-siap-huni-di-summarecon-flora-170225788051.html,3.0,2.0,1.0,105.0,90.0,107.687404,-6.948904,55000000.0
Disewa Rumah Furnish Terawat Nyaman di Kota Baru Parahyangan Bandung,https://www.lamudi.co.id/disewa-rumah-furnish-terawat-nyaman-di-kota-baru-p-170251526535.html,5.0,4.0,1.0,360.0,250.0,107.467209,-6.844347,180000000.0
Disewakan Rumah Siap Huni di Kiara Asri Buahbatu Bandung Kota Harga Ok,https://www.lamudi.co.id/disewakan-rumah-siap-huni-di-kiara-asri-buahbatu-b-170254118883.html,3.0,2.0,1.0,96.0,90.0,107.6433,-6.94938,46000000.0
Disewa Rumah Siap Pakai Nyaman Strategis di Taman Holis Indah 2 ,https://www.lamudi.co.id/disewa-rumah-siap-pakai-nyaman-strategis-di-taman-170234441740.html,3.0,2.0,1.0,,61.0,107.58472,-6.94694,35000000.0
Rumah terawat siap huni di cipaku indah bandung,https://www.lamudi.co.id/rumah-terawat-siap-huni-di-cipaku-indah-bandung-170236577428.html,5.0,4.0,1.0,324.0,200.0,107.618573,-6.863551,100000000.0
Disewa Rumah Nyaman Siap Huni Sangat Terawat di Panyawangan Bandung,https://www.lamudi.co.id/disewa-rumah-nyaman-siap-huni-sangat-terawat-di-pa-17023625377.html,3.0,3.0,1.0,105.0,200.0,107.75278,-6.93889,45000000.0
Disewa Rumah Baru Furnished Renovasi di Turangga Bandung,https://www.lamudi.co.id/disewa-rumah-baru-furnished-renovasi-di-turangga-b-170235574046.html,6.0,3.0,1.0,,265.0,107.635324,-6.937933,137000000.0
Disewa Rumah Siap Huni 2 Lantai Baru Renov di Taman Kopo Indah 5,https://www.lamudi.co.id/disewa-rumah-siap-huni-2-lantai-baru-renov-di-tama-17023034132.html,4.0,3.0,1.0,108.0,132.0,107.38028,-6.82167,50000000.0
Disewa Rumah Lokasi Strategis di Ciganitri Bojongsoang Bandung,https://www.lamudi.co.id/disewa-rumah-lokasi-strategis-di-ciganitri-bojongs-170234297477.html,2.0,1.0,1.0,100.0,55.0,107.63361,-6.98056,20000000.0
Disewakan Rumah Siap Huni 2 Lantai Full Furnish Cluster Cigadung,https://www.lamudi.co.id/disewakan-rumah-siap-huni-2-lantai-full-furnish-cl-170242595860.html,4.0,3.0,1.0,106.0,108.0,107.62472,-6.88056,75000000.0
Disewa Rumah Nyaman Siap Huni di Panyawangan Bandung ,https://www.lamudi.co.id/disewa-rumah-nyaman-siap-huni-di-panyawangan-bandu-170242837890.html,3.0,3.0,1.0,105.0,200.0,107.75278,-6.93889,45000000.0
Rumah jarang ada Springville taman kopo indah bandung,https://www.lamudi.co.id/rumah-jarang-ada-springville-taman-kopo-indah-band-170238220741.html,3.0,1.0,1.0,133.0,100.0,1.0,1.0,40000000.0
Rumah disewakan Siap Pakai Bagus Nyaman Aman di Setiabudi ,https://www.lamudi.co.id/rumah-disewakan-siap-pakai-bagus-nyaman-aman-di-se-170244508697.html,5.0,3.0,,450.0,500.0,107.59631943577,-6.853033220833,275000000.0
Disewa Rumah Hunian Nyaman di Summarecon Bandung,https://www.lamudi.co.id/disewa-rumah-hunian-nyaman-di-summarecon-bandung-170247262383.html,4.0,2.0,1.0,66.0,120.0,107.687404,-6.948904,55000000.0
Rumah lama terawat di pusat kota bandung,https://www.lamudi.co.id/rumah-lama-terawat-di-pusat-kota-bandung-170245206462.html,2.0,2.0,1.0,500.0,300.0,107.618073,-6.91161,250000000.0
Rumah strategis 2 lantai di Sayap Dago Bandung,https://www.lamudi.co.id/rumah-strategis-2-lantai-di-sayap-dago-bandung-170308721263.html,5.0,2.0,1.0,110.0,150.0,107.623445,-6.876258,58000000.0
Disewa Rumah Nyaman Siap Huni Furnish di Cigadung Bandung,https://www.lamudi.co.id/disewa-rumah-nyaman-siap-huni-furnish-di-cigadung-170312372813.html,4.0,3.0,1.0,106.0,108.0,107.62472,-6.88056,78000000.0
Disewakan Rumah mainroad jl cibatu raya antapani,https://www.lamudi.co.id/disewakan-rumah-mainroad-jl-cibatu-raya-antapani-169804502793.html,3.0,2.0,1.0,150.0,125.0,107.66194,-6.92306,53000000.0
Disewa Rumah sangat Strategis di Mainroad Pasirkaliki Bandung,https://www.lamudi.co.id/disewa-rumah-sangat-strategis-di-mainroad-pasirkal-170193110224.html,4.0,2.0,1.0,900.0,300.0,107.601804,-6.91017,300000000.0
Disewakan Rumah baru posisi Hoek di Summarecon Cluster Btari ,https://www.lamudi.co.id/disewakan-rumah-baru-posisi-hoek-di-summarecon-clu-170185243735.html,4.0,3.0,2.0,280.0,216.0,107.687404,-6.948904,100000000.0
"Rumah Grand Sharon, Sayap Soekarno Hatta, Bandung, 2 Kamar, Disewakan",https://www.lamudi.co.id/rumah-grand-sharon-sayap-soekarno-hatta-bandung-2-170211062533.html,2.0,1.0,1.0,127.0,,107.678621,-6.946481,34500000.0
Disewakan Rumah Asri Siap Huni Mainroad Ciwaruga Semy Furnish Hook,https://www.lamudi.co.id/disewakan-rumah-asri-siap-huni-mainroad-ciwaruga-s-170210445483.html,3.0,2.0,1.0,179.0,90.0,107.5962237,-6.8623061,50000000.0
Disewakan Rumah Nyaman Full Furnished Resort Dago Pakar Bandung,https://www.lamudi.co.id/disewakan-rumah-nyaman-full-furnished-resort-dago-170213380280.html,3.0,3.0,1.0,305.0,250.0,107.623445,-6.876258,140000000.0
Disewa Rumah Terawat Nyaman dan AMan di Ciwastra Buah Batu Bandung,https://www.lamudi.co.id/disewa-rumah-terawat-nyaman-dan-aman-di-ciwastra-b-17032940217.html,3.0,,1.0,170.0,80.0,107.6654783,-6.9608602,40000000.0
Disewa Rumah Terawat Nyaman dan Aman Lokasi di Ciwastra Buah Batu,https://www.lamudi.co.id/disewa-rumah-terawat-nyaman-dan-aman-lokasi-di-ciw-170331201828.html,3.0,2.0,,170.0,80.0,107.6654783,-6.9608602,40000000.0
RUMAH FURNISH DI PURI SYAILENDRA SURYA SUMANTRI VANDUNG UTARA,https://www.lamudi.co.id/rumah-furnish-di-puri-syailendra-surya-sumantri-va-170342305295.html,4.0,,1.0,187.0,,107.58142901461,-6.8855962362552,120000000.0
Rumah Tinggal Siap Huni Nyaman Strategis di Turangga Bandung Kota,https://www.lamudi.co.id/rumah-tinggal-siap-huni-nyaman-strategis-di-turang-17035330074.html,,2.0,1.0,143.0,180.0,107.635324,-6.937933,65000000.0
Disewa Rumah 2 Lantai Semi Furnished Lokasi di Summarecon Bandung,https://www.lamudi.co.id/disewa-rumah-2-lantai-semi-furnished-lokasi-di-sum-170356315184.html,2.0,2.0,1.0,105.0,75.0,107.687404,-6.948904,50000000.0
Disewa Rumah Tinggal Siap Pakai di Taman Kopo Indah Bandung,https://www.lamudi.co.id/disewa-rumah-tinggal-siap-pakai-di-taman-kopo-inda-17035801385.html,5.0,2.0,1.0,200.0,135.0,107.38028,-6.82167,40000000.0
Disewa Rumah Baru Renovasi Semi Furnish di Kopo Permai Bandung,https://www.lamudi.co.id/disewa-rumah-baru-renovasi-semi-furnish-di-kopo-pe-170357363114.html,5.0,4.0,1.0,175.0,200.0,106.904854,-6.653733,60000000.0
disewakan rumah furnished di komplek puri syailendra,https://www.lamudi.co.id/disewakan-rumah-furnished-di-komplek-puri-syailend-170348855013.html,4.0,3.0,1.0,187.0,220.0,107.58667,-6.89833,120000000.0
Disewakan Rumah berkonsep jepang Di Panyileukan Taman Cipadung,https://www.lamudi.co.id/disewakan-rumah-berkonsep-jepang-di-panyileukan-ta-170334641055.html,2.0,1.0,1.0,90.0,42.0,107.7073688,-6.932218,25000000.0
Rumah Sewa Komplek Cluster Ciwastra dekat ke Margahayu Tol Gedebage,https://www.lamudi.co.id/rumah-sewa-komplek-cluster-ciwastra-dekat-ke-marga-170354605062.html,2.0,1.0,1.0,90.0,50.0,107.6654783,-6.9608602,29000000.0
Disewakan rumah dekat ke RS Al Islam di Margahayu,https://www.lamudi.co.id/disewakan-rumah-dekat-ke-rs-al-islam-di-margahayu-17029746526.html,2.0,1.0,1.0,74.0,45.0,107.678621,-6.946481,24000000.0
RUMAH LUX FURNISH KOLAM RENANG KOTA BARU PARAHYANGAN,https://www.lamudi.co.id/rumah-lux-furnish-kolam-renang-kota-baru-parahyang-17029827007.html,6.0,5.0,1.0,500.0,600.0,107.4653936463,-6.8744940047004,500000000.0
Di sewakan rumah 2lantai minimalis cantik Di sayap riau ,https://www.lamudi.co.id/di-sewakan-rumah-2lantai-minimalis-cantik-di-sayap-170305739337.html,4.0,3.0,1.0,230.0,330.0,107.623302,-6.907542,150000000.0
Rumah dikontrakkan asri di Aria graha Soekarno hatta,https://www.lamudi.co.id/rumah-dikontrakkan-asri-di-aria-graha-soekarno-hat-169805923819.html,3.0,2.0,0.0,200.0,150.0,107.75278,-6.93889,55000000.0
Rumah Baru Semi Furnished Summarecon Bandung Flora,https://www.lamudi.co.id/rumah-baru-semi-furnished-summarecon-bandung-flora-170308339489.html,3.0,2.0,1.0,105.0,101.0,107.687404,-6.948904,70000000.0
Rumah Semi  Furnish di Cluster Cigadung Sayap Dago Bandung,https://www.lamudi.co.id/rumah-semi-furnish-di-cluster-cigadung-sayap-dago-170308927936.html,3.0,2.0,1.0,100.0,200.0,107.62356,-6.87665,62500000.0
